FECHA,PRECIPITACION,EMBALSE_NOMBRE
25-06-2016,0,Saucelle
26-06-2016,0,Saucelle
27-06-2016,0,Saucelle
28-06-2016,0,Saucelle
29-06-2016,0,Saucelle
30-06-2016,0,Saucelle
01-07-2016,0,Saucelle
02-07-2016,0,Saucelle
03-07-2016,0,Saucelle
04-07-2016,0,Saucelle
05-07-2016,0,Saucelle
06-07-2016,0.2,Saucelle
07-07-2016,0,Saucelle
08-07-2016,0,Saucelle
09-07-2016,0,Saucelle
10-07-2016,0,Saucelle
11-07-2016,0,Saucelle
12-07-2016,0,Saucelle
13-07-2016,0,Saucelle
14-07-2016,0,Saucelle
15-07-2016,0,Saucelle
16-07-2016,0,Saucelle
17-07-2016,0,Saucelle
18-07-2016,0,Saucelle
19-07-2016,0,Saucelle
20-07-2016,0,Saucelle
21-07-2016,0,Saucelle
22-07-2016,0,Saucelle
23-07-2016,0,Saucelle
24-07-2016,0,Saucelle
25-07-2016,0,Saucelle
26-07-2016,0,Saucelle
27-07-2016,0,Saucelle
28-07-2016,0,Saucelle
29-07-2016,0,Saucelle
30-07-2016,0,Saucelle
31-07-2016,0,Saucelle
01-08-2016,0,Saucelle
02-08-2016,0,Saucelle
03-08-2016,0,Saucelle
04-08-2016,0,Saucelle
05-08-2016,0,Saucelle
06-08-2016,0,Saucelle
07-08-2016,0,Saucelle
08-08-2016,0,Saucelle
09-08-2016,0,Saucelle
10-08-2016,0,Saucelle
11-08-2016,0,Saucelle
12-08-2016,0,Saucelle
13-08-2016,0,Saucelle
14-08-2016,0,Saucelle
15-08-2016,0,Saucelle
16-08-2016,0,Saucelle
17-08-2016,0,Saucelle
18-08-2016,0,Saucelle
19-08-2016,0,Saucelle
20-08-2016,0,Saucelle
21-08-2016,0,Saucelle
22-08-2016,0,Saucelle
23-08-2016,0,Saucelle
24-08-2016,0,Saucelle
25-08-2016,0,Saucelle
26-08-2016,2.6,Saucelle
27-08-2016,0,Saucelle
28-08-2016,0,Saucelle
29-08-2016,0,Saucelle
30-08-2016,0,Saucelle
31-08-2016,0 ,Saucelle
01-09-2016,0,Saucelle
02-09-2016,0,Saucelle
03-09-2016,0,Saucelle
04-09-2016,0,Saucelle
05-09-2016,0,Saucelle
06-09-2016,0,Saucelle
07-09-2016,0,Saucelle
08-09-2016,0,Saucelle
09-09-2016,0,Saucelle
10-09-2016,0,Saucelle
11-09-2016,0,Saucelle
12-09-2016,0,Saucelle
13-09-2016,18.4,Saucelle
14-09-2016,0.8,Saucelle
15-09-2016,0,Saucelle
16-09-2016,0,Saucelle
17-09-2016,0,Saucelle
18-09-2016,0,Saucelle
19-09-2016,0,Saucelle
20-09-2016,0,Saucelle
21-09-2016,0,Saucelle
22-09-2016,0,Saucelle
23-09-2016,0,Saucelle
24-09-2016,0,Saucelle
25-09-2016,0.2,Saucelle
26-09-2016,0,Saucelle
27-09-2016,0,Saucelle
28-09-2016,0,Saucelle
29-09-2016,0,Saucelle
30-09-2016,0,Saucelle
01-10-2016,0,Saucelle
02-10-2016,0,Saucelle
03-10-2016,0,Saucelle
04-10-2016,0,Saucelle
05-10-2016,0,Saucelle
06-10-2016,0,Saucelle
07-10-2016,0,Saucelle
08-10-2016,0,Saucelle
09-10-2016,0,Saucelle
10-10-2016,0,Saucelle
11-10-2016,1.6,Saucelle
12-10-2016,18.2,Saucelle
13-10-2016,1,Saucelle
14-10-2016,0,Saucelle
15-10-2016,0,Saucelle
16-10-2016,0,Saucelle
17-10-2016,6.4,Saucelle
18-10-2016,3.2,Saucelle
19-10-2016,11.8,Saucelle
20-10-2016,0.2,Saucelle
21-10-2016,0.2,Saucelle
22-10-2016,1.2,Saucelle
23-10-2016,12.6,Saucelle
24-10-2016,15.2,Saucelle
25-10-2016,5,Saucelle
26-10-2016,0,Saucelle
27-10-2016,0,Saucelle
28-10-2016,0,Saucelle
29-10-2016,0,Saucelle
30-10-2016,0,Saucelle
31-10-2016,0,Saucelle
01-11-2016,0,Saucelle
02-11-2016,0,Saucelle
03-11-2016,0,Saucelle
04-11-2016,0,Saucelle
05-11-2016,0,Saucelle
06-11-2016,0,Saucelle
07-11-2016,0,Saucelle
08-11-2016,0,Saucelle
09-11-2016,0,Saucelle
10-11-2016,0,Saucelle
11-11-2016,0,Saucelle
12-11-2016,0,Saucelle
13-11-2016,0,Saucelle
14-11-2016,0,Saucelle
15-11-2016,0,Saucelle
16-11-2016,0,Saucelle
17-11-2016,0.2,Saucelle
18-11-2016,0,Saucelle
19-11-2016,0,Saucelle
20-11-2016,13.8,Saucelle
21-11-2016,6.4,Saucelle
22-11-2016,0,Saucelle
23-11-2016,1.8,Saucelle
24-11-2016,3,Saucelle
25-11-2016,6,Saucelle
26-11-2016,2.8,Saucelle
27-11-2016,11.4,Saucelle
28-11-2016,0.2,Saucelle
29-11-2016,0,Saucelle
30-11-2016,0,Saucelle
01-12-2016,0.2,Saucelle
02-12-2016,0.2,Saucelle
03-12-2016,3.2,Saucelle
04-12-2016,0.4,Saucelle
05-12-2016,0,Saucelle
06-12-2016,0,Saucelle
07-12-2016,0,Saucelle
08-12-2016,0,Saucelle
09-12-2016,0,Saucelle
10-12-2016,0,Saucelle
11-12-2016,0,Saucelle
12-12-2016,0,Saucelle
13-12-2016,0,Saucelle
14-12-2016,3.4,Saucelle
15-12-2016,3,Saucelle
16-12-2016,9,Saucelle
17-12-2016,0,Saucelle
18-12-2016,0,Saucelle
19-12-2016,0,Saucelle
20-12-2016,0,Saucelle
21-12-2016,0,Saucelle
22-12-2016,0,Saucelle
23-12-2016,0,Saucelle
24-12-2016,0,Saucelle
25-12-2016,0,Saucelle
26-12-2016,0,Saucelle
27-12-2016,0,Saucelle
28-12-2016,0,Saucelle
29-12-2016,0,Saucelle
30-12-2016,0,Saucelle
31-12-2016,0 ,Saucelle
01-01-2017,0,Saucelle
02-01-2017,0,Saucelle
03-01-2017,0,Saucelle
04-01-2017,0,Saucelle
05-01-2017,0,Saucelle
06-01-2017,0,Saucelle
07-01-2017,0,Saucelle
08-01-2017,0,Saucelle
09-01-2017,0,Saucelle
10-01-2017,0,Saucelle
11-01-2017,0,Saucelle
12-01-2017,0,Saucelle
13-01-2017,0,Saucelle
14-01-2017,0,Saucelle
15-01-2017,0,Saucelle
16-01-2017,0,Saucelle
17-01-2017,0,Saucelle
18-01-2017,0,Saucelle
19-01-2017,0,Saucelle
20-01-2017,0,Saucelle
21-01-2017,0,Saucelle
22-01-2017,0,Saucelle
23-01-2017,0,Saucelle
24-01-2017,0,Saucelle
25-01-2017,0,Saucelle
26-01-2017,0,Saucelle
27-01-2017,6.8,Saucelle
28-01-2017,0,Saucelle
29-01-2017,7.4,Saucelle
30-01-2017,2.6,Saucelle
31-01-2017,0,Saucelle
01-02-2017,4.8,Saucelle
02-02-2017,5.4,Saucelle
03-02-2017,3.2,Saucelle
04-02-2017,8,Saucelle
05-02-2017,6.6,Saucelle
06-02-2017,0.2,Saucelle
07-02-2017,3.2,Saucelle
08-02-2017,0,Saucelle
09-02-2017,0,Saucelle
10-02-2017,1.2,Saucelle
11-02-2017,0,Saucelle
12-02-2017,5,Saucelle
13-02-2017,21,Saucelle
14-02-2017,0.2,Saucelle
16-02-2017,0,Saucelle
17-02-2017,0,Saucelle
18-02-2017,16.2,Saucelle
19-02-2017,0,Saucelle
20-02-2017,0,Saucelle
21-02-2017,0,Saucelle
22-02-2017,0,Saucelle
23-02-2017,0,Saucelle
24-02-2017,0,Saucelle
25-02-2017,0,Saucelle
26-02-2017,0,Saucelle
27-02-2017,0,Saucelle
28-02-2017,0,Saucelle
01-03-2017,0,Saucelle
02-03-2017,0,Saucelle
03-03-2017,11,Saucelle
04-03-2017,0,Saucelle
05-03-2017,0.2,Saucelle
06-03-2017,0,Saucelle
07-03-2017,0,Saucelle
08-03-2017,0,Saucelle
09-03-2017,0,Saucelle
10-03-2017,0,Saucelle
11-03-2017,0,Saucelle
12-03-2017,0,Saucelle
13-03-2017,0,Saucelle
14-03-2017,0,Saucelle
15-03-2017,0,Saucelle
16-03-2017,0,Saucelle
17-03-2017,0,Saucelle
18-03-2017,0,Saucelle
19-03-2017,0,Saucelle
20-03-2017,0,Saucelle
21-03-2017,0,Saucelle
22-03-2017,6.8,Saucelle
23-03-2017,2,Saucelle
24-03-2017,0,Saucelle
25-03-2017,0.4,Saucelle
26-03-2017,1.2,Saucelle
27-03-2017,2.8,Saucelle
28-03-2017,0,Saucelle
29-03-2017,0,Saucelle
30-03-2017,0,Saucelle
31-03-2017,0,Saucelle
01-04-2017,0,Saucelle
02-04-2017,0,Saucelle
03-04-2017,0,Saucelle
04-04-2017,0,Saucelle
05-04-2017,0,Saucelle
06-04-2017,0,Saucelle
07-04-2017,0,Saucelle
08-04-2017,0,Saucelle
09-04-2017,0,Saucelle
10-04-2017,0,Saucelle
11-04-2017,0,Saucelle
12-04-2017,0,Saucelle
13-04-2017,0,Saucelle
14-04-2017,0,Saucelle
15-04-2017,0,Saucelle
16-04-2017,0,Saucelle
17-04-2017,0,Saucelle
18-04-2017,0,Saucelle
19-04-2017,0,Saucelle
20-04-2017,0,Saucelle
21-04-2017,0,Saucelle
22-04-2017,0,Saucelle
23-04-2017,0,Saucelle
24-04-2017,0,Saucelle
25-04-2017,0,Saucelle
26-04-2017,0,Saucelle
27-04-2017,0,Saucelle
28-04-2017,0,Saucelle
29-04-2017,3.6,Saucelle
30-04-2017,6.6,Saucelle
01-05-2017,0,Saucelle
02-05-2017,0,Saucelle
03-05-2017,0 ,Saucelle
04-05-2017,0,Saucelle
05-05-2017,0,Saucelle
06-05-2017,0,Saucelle
07-05-2017,0,Saucelle
08-05-2017,0,Saucelle
09-05-2017,0.2,Saucelle
10-05-2017,0,Saucelle
11-05-2017,0,Saucelle
12-05-2017,0,Saucelle
13-05-2017,0,Saucelle
14-05-2017,0,Saucelle
15-05-2017,0,Saucelle
16-05-2017,0,Saucelle
17-05-2017,2,Saucelle
18-05-2017,0,Saucelle
19-05-2017,0,Saucelle
20-05-2017,0,Saucelle
21-05-2017,0,Saucelle
22-05-2017,0,Saucelle
23-05-2017,0,Saucelle
24-05-2017,0,Saucelle
25-05-2017,0.2,Saucelle
26-05-2017,2.4,Saucelle
27-05-2017,0,Saucelle
28-05-2017,0,Saucelle
29-05-2017,0.4,Saucelle
30-05-2017,0,Saucelle
31-05-2017,0,Saucelle
01-06-2017,0,Saucelle
02-06-2017,0,Saucelle
03-06-2017,0,Saucelle
04-06-2017,0,Saucelle
05-06-2017,0,Saucelle
06-06-2017,0.2,Saucelle
07-06-2017,0,Saucelle
08-06-2017,0,Saucelle
09-06-2017,0,Saucelle
10-06-2017,0,Saucelle
11-06-2017,0,Saucelle
12-06-2017,0,Saucelle
13-06-2017,0,Saucelle
14-06-2017,0,Saucelle
15-06-2017,0,Saucelle
16-06-2017,0,Saucelle
17-06-2017,0,Saucelle
18-06-2017,0,Saucelle
19-06-2017,11,Saucelle
20-06-2017,0,Saucelle
21-06-2017,0,Saucelle
22-06-2017,0,Saucelle
23-06-2017,0,Saucelle
24-06-2017,0,Saucelle
25-06-2017,1.8,Saucelle
26-06-2017,2.8,Saucelle
27-06-2017,0,Saucelle
28-06-2017,6.8,Saucelle
29-06-2017,2.2,Saucelle
30-06-2017,0,Saucelle
01-07-2017,0,Saucelle
02-07-2017,0,Saucelle
03-07-2017,0,Saucelle
04-07-2017,0,Saucelle
05-07-2017,0,Saucelle
06-07-2017,13.2,Saucelle
07-07-2017,0,Saucelle
08-07-2017,0,Saucelle
09-07-2017,0,Saucelle
10-07-2017,0,Saucelle
11-07-2017,0,Saucelle
12-07-2017,0,Saucelle
13-07-2017,0,Saucelle
14-07-2017,0,Saucelle
15-07-2017,0,Saucelle
16-07-2017,0,Saucelle
17-07-2017,0,Saucelle
18-07-2017,0,Saucelle
19-07-2017,0,Saucelle
20-07-2017,0,Saucelle
21-07-2017,0,Saucelle
22-07-2017,0,Saucelle
23-07-2017,0,Saucelle
24-07-2017,0,Saucelle
25-07-2017,0,Saucelle
26-07-2017,0,Saucelle
27-07-2017,0,Saucelle
28-07-2017,0,Saucelle
29-07-2017,0,Saucelle
30-07-2017,0,Saucelle
31-07-2017,0,Saucelle
01-08-2017,0,Saucelle
02-08-2017,0,Saucelle
03-08-2017,0,Saucelle
04-08-2017,0,Saucelle
05-08-2017,0,Saucelle
06-08-2017,0,Saucelle
07-08-2017,0,Saucelle
08-08-2017,0,Saucelle
09-08-2017,0,Saucelle
10-08-2017,0,Saucelle
11-08-2017,0,Saucelle
12-08-2017,0,Saucelle
13-08-2017,0,Saucelle
14-08-2017,0,Saucelle
15-08-2017,0,Saucelle
16-08-2017,0,Saucelle
17-08-2017,0,Saucelle
18-08-2017,0,Saucelle
19-08-2017,0,Saucelle
20-08-2017,0,Saucelle
21-08-2017,0,Saucelle
22-08-2017,0,Saucelle
23-08-2017,0,Saucelle
24-08-2017,0,Saucelle
25-08-2017,0,Saucelle
26-08-2017,0,Saucelle
27-08-2017,0,Saucelle
28-08-2017,1,Saucelle
29-08-2017,6,Saucelle
30-08-2017,0,Saucelle
31-08-2017,0,Saucelle
01-09-2017, ,Saucelle
02-09-2017,0,Saucelle
03-09-2017,0,Saucelle
04-09-2017,0,Saucelle
05-09-2017,0,Saucelle
06-09-2017,0,Saucelle
07-09-2017,0,Saucelle
08-09-2017,0,Saucelle
09-09-2017,0,Saucelle
10-09-2017,0,Saucelle
11-09-2017,0,Saucelle
12-09-2017,0,Saucelle
13-09-2017,0,Saucelle
14-09-2017,0,Saucelle
15-09-2017,0,Saucelle
16-09-2017,0,Saucelle
17-09-2017,0,Saucelle
18-09-2017,0,Saucelle
19-09-2017,0,Saucelle
20-09-2017,0,Saucelle
21-09-2017,0,Saucelle
22-09-2017,0,Saucelle
23-09-2017,0,Saucelle
24-09-2017,0,Saucelle
25-09-2017,0,Saucelle
26-09-2017,0,Saucelle
27-09-2017,0,Saucelle
28-09-2017,0,Saucelle
29-09-2017,0,Saucelle
30-09-2017,0,Saucelle
01-10-2017,0,Saucelle
02-10-2017,0,Saucelle
03-10-2017,0,Saucelle
04-10-2017,0,Saucelle
05-10-2017,0,Saucelle
06-10-2017,0,Saucelle
07-10-2017,0,Saucelle
08-10-2017,0,Saucelle
09-10-2017,0,Saucelle
10-10-2017,0,Saucelle
11-10-2017,0,Saucelle
12-10-2017,0,Saucelle
13-10-2017,0,Saucelle
14-10-2017,0,Saucelle
15-10-2017,0,Saucelle
16-10-2017,0,Saucelle
17-10-2017,4.2,Saucelle
18-10-2017,4.8,Saucelle
19-10-2017,0.2,Saucelle
20-10-2017,1,Saucelle
21-10-2017,1,Saucelle
22-10-2017,0,Saucelle
23-10-2017,0,Saucelle
24-10-2017,0,Saucelle
25-10-2017,0,Saucelle
26-10-2017,0,Saucelle
27-10-2017,0,Saucelle
28-10-2017,0,Saucelle
29-10-2017,0,Saucelle
30-10-2017,0,Saucelle
31-10-2017,0,Saucelle
01-11-2017,0,Saucelle
02-11-2017,5.8,Saucelle
03-11-2017,10.4,Saucelle
04-11-2017,6,Saucelle
05-11-2017,0,Saucelle
06-11-2017,0,Saucelle
07-11-2017,0,Saucelle
08-11-2017,0,Saucelle
09-11-2017,0,Saucelle
10-11-2017,0,Saucelle
11-11-2017,0,Saucelle
12-11-2017,0,Saucelle
13-11-2017,0,Saucelle
14-11-2017,0,Saucelle
15-11-2017,0,Saucelle
16-11-2017,0,Saucelle
17-11-2017,0,Saucelle
18-11-2017,0,Saucelle
19-11-2017,0,Saucelle
20-11-2017,0,Saucelle
21-11-2017,0,Saucelle
22-11-2017,0,Saucelle
23-11-2017,0.8,Saucelle
24-11-2017,2.6,Saucelle
25-11-2017,2.4,Saucelle
26-11-2017,0,Saucelle
27-11-2017,0,Saucelle
28-11-2017,1.4,Saucelle
29-11-2017,0,Saucelle
30-11-2017,0,Saucelle
01-12-2017,0,Saucelle
02-12-2017,0,Saucelle
03-12-2017,0,Saucelle
04-12-2017,0,Saucelle
05-12-2017,0,Saucelle
06-12-2017,0,Saucelle
07-12-2017,0,Saucelle
08-12-2017,1.8,Saucelle
09-12-2017,0.2,Saucelle
10-12-2017,10.4,Saucelle
11-12-2017,9.8,Saucelle
12-12-2017,0,Saucelle
13-12-2017,0.2,Saucelle
14-12-2017,1.4,Saucelle
15-12-2017,0.2,Saucelle
16-12-2017,0,Saucelle
17-12-2017,0,Saucelle
18-12-2017,0,Saucelle
19-12-2017,0,Saucelle
20-12-2017,0,Saucelle
21-12-2017,0,Saucelle
22-12-2017,0,Saucelle
23-12-2017,0,Saucelle
24-12-2017,0,Saucelle
25-12-2017,1.6,Saucelle
26-12-2017,8,Saucelle
27-12-2017,5.8,Saucelle
28-12-2017,1.4,Saucelle
29-12-2017,0.6,Saucelle
30-12-2017,0,Saucelle
31-12-2017,3.4 ,Saucelle
01-01-2018,0.2,Saucelle
02-01-2018,0.4,Saucelle
03-01-2018,0.2,Saucelle
04-01-2018,0.2,Saucelle
05-01-2018,10.8,Saucelle
06-01-2018,0,Saucelle
07-01-2018,2,Saucelle
08-01-2018,0,Saucelle
09-01-2018,1.4,Saucelle
10-01-2018,6.6,Saucelle
11-01-2018,1.4,Saucelle
12-01-2018,0,Saucelle
13-01-2018,14.6,Saucelle
14-01-2018,0.2,Saucelle
15-01-2018,0,Saucelle
16-01-2018,0.4,Saucelle
17-01-2018,0,Saucelle
18-01-2018,0,Saucelle
19-01-2018,0,Saucelle
20-01-2018,0,Saucelle
21-01-2018,0,Saucelle
22-01-2018,0,Saucelle
23-01-2018,0,Saucelle
24-01-2018,0,Saucelle
25-01-2018,14.6,Saucelle
26-01-2018,0,Saucelle
27-01-2018,0,Saucelle
28-01-2018,0,Saucelle
29-01-2018,0,Saucelle
30-01-2018,0,Saucelle
31-01-2018,0,Saucelle
01-02-2018,0,Saucelle
02-02-2018,0,Saucelle
03-02-2018,1.4,Saucelle
04-02-2018,0,Saucelle
05-02-2018,0,Saucelle
06-02-2018,0,Saucelle
07-02-2018,0,Saucelle
08-02-2018,0,Saucelle
09-02-2018,2,Saucelle
10-02-2018,0,Saucelle
11-02-2018,0.4,Saucelle
12-02-2018,0,Saucelle
13-02-2018,0,Saucelle
14-02-2018,0.8,Saucelle
15-02-2018,1.8,Saucelle
16-02-2018,0,Saucelle
17-02-2018,0,Saucelle
18-02-2018,0,Saucelle
19-02-2018,0,Saucelle
20-02-2018,0,Saucelle
21-02-2018,0,Saucelle
22-02-2018,0,Saucelle
23-02-2018,0,Saucelle
24-02-2018,0,Saucelle
25-02-2018,0,Saucelle
26-02-2018,0,Saucelle
27-02-2018,14.2,Saucelle
28-02-2018,29.2,Saucelle
01-03-2018,9.8,Saucelle
02-03-2018,3.8,Saucelle
03-03-2018,19.6,Saucelle
04-03-2018,5.2,Saucelle
05-03-2018,3,Saucelle
06-03-2018,4.2,Saucelle
07-03-2018,0.8,Saucelle
08-03-2018,2,Saucelle
09-03-2018,33.2,Saucelle
10-03-2018,7,Saucelle
11-03-2018,6.2,Saucelle
12-03-2018,2.6,Saucelle
13-03-2018,7,Saucelle
14-03-2018,16.4,Saucelle
15-03-2018,6.4,Saucelle
16-03-2018,4.4,Saucelle
17-03-2018,16.8,Saucelle
18-03-2018,1.4,Saucelle
19-03-2018,9.8,Saucelle
20-03-2018,0,Saucelle
21-03-2018,0,Saucelle
22-03-2018,0,Saucelle
23-03-2018,6.2,Saucelle
24-03-2018,0.2,Saucelle
25-03-2018,0,Saucelle
26-03-2018,0,Saucelle
27-03-2018,0,Saucelle
28-03-2018,0,Saucelle
29-03-2018,1,Saucelle
30-03-2018,7.8,Saucelle
31-03-2018,0,Saucelle
01-04-2018,0,Saucelle
02-04-2018,3.4,Saucelle
03-04-2018,4.2,Saucelle
04-04-2018,9.8,Saucelle
05-04-2018,0,Saucelle
06-04-2018,3.6,Saucelle
07-04-2018,11.6,Saucelle
08-04-2018,5.6,Saucelle
09-04-2018,6.6,Saucelle
10-04-2018,19,Saucelle
11-04-2018,0.2,Saucelle
12-04-2018,14.6,Saucelle
13-04-2018,3.4,Saucelle
14-04-2018,0,Saucelle
15-04-2018,5.4,Saucelle
16-04-2018,0,Saucelle
17-04-2018,0,Saucelle
18-04-2018,0,Saucelle
19-04-2018,0,Saucelle
20-04-2018,0,Saucelle
21-04-2018,0,Saucelle
22-04-2018,3.6,Saucelle
23-04-2018,0,Saucelle
24-04-2018,0,Saucelle
25-04-2018,0,Saucelle
26-04-2018,0,Saucelle
27-04-2018,0,Saucelle
28-04-2018,3.6,Saucelle
29-04-2018,5.2,Saucelle
30-04-2018,2.2,Saucelle
01-05-2018,0,Saucelle
02-05-2018,0 ,Saucelle
03-05-2018,0,Saucelle
04-05-2018,0,Saucelle
05-05-2018,0,Saucelle
06-05-2018,0,Saucelle
07-05-2018,0,Saucelle
08-05-2018,0,Saucelle
09-05-2018,0,Saucelle
10-05-2018,0,Saucelle
11-05-2018,0,Saucelle
12-05-2018,0,Saucelle
13-05-2018,0,Saucelle
14-05-2018,0.6,Saucelle
15-05-2018,0,Saucelle
16-05-2018,0,Saucelle
17-05-2018,4.2,Saucelle
18-05-2018,7.8,Saucelle
19-05-2018,0.2,Saucelle
20-05-2018,2.4,Saucelle
21-05-2018,0.8,Saucelle
22-05-2018,0,Saucelle
23-05-2018,0,Saucelle
24-05-2018,16.2,Saucelle
25-05-2018,11.8,Saucelle
26-05-2018,0.2,Saucelle
27-05-2018,10.6,Saucelle
28-05-2018,20,Saucelle
29-05-2018,2,Saucelle
30-05-2018,0,Saucelle
31-05-2018,0,Saucelle
01-06-2018,0.2,Saucelle
02-06-2018,0,Saucelle
03-06-2018,0,Saucelle
04-06-2018,1.4,Saucelle
05-06-2018,1.6,Saucelle
06-06-2018,0.2,Saucelle
07-06-2018,2.2,Saucelle
08-06-2018,14,Saucelle
09-06-2018,1.6,Saucelle
10-06-2018,15.4,Saucelle
11-06-2018,0,Saucelle
12-06-2018,0,Saucelle
13-06-2018,0,Saucelle
14-06-2018,0,Saucelle
15-06-2018,0,Saucelle
16-06-2018,0,Saucelle
17-06-2018,0,Saucelle
18-06-2018,0,Saucelle
19-06-2018,0,Saucelle
20-06-2018,1.8,Saucelle
21-06-2018,0.8,Saucelle
22-06-2018,0,Saucelle
23-06-2018,0,Saucelle
24-06-2018,0,Saucelle
25-06-2018,0,Saucelle
26-06-2018,0,Saucelle
27-06-2018,0,Saucelle
28-06-2018,1.2,Saucelle
29-06-2018,0,Saucelle
30-06-2018,8.6,Saucelle
01-07-2018,0.2,Saucelle
02-07-2018,0,Saucelle
03-07-2018,0,Saucelle
04-07-2018,0,Saucelle
05-07-2018,0,Saucelle
06-07-2018,0,Saucelle
07-07-2018,0,Saucelle
08-07-2018,0,Saucelle
09-07-2018,0,Saucelle
10-07-2018,0,Saucelle
11-07-2018,0,Saucelle
12-07-2018,0,Saucelle
13-07-2018,0,Saucelle
14-07-2018,0,Saucelle
15-07-2018,0,Saucelle
16-07-2018,0,Saucelle
17-07-2018,0,Saucelle
18-07-2018,0,Saucelle
19-07-2018,0,Saucelle
20-07-2018,0,Saucelle
21-07-2018,0,Saucelle
22-07-2018,0,Saucelle
23-07-2018,0,Saucelle
24-07-2018,0,Saucelle
25-07-2018,0,Saucelle
26-07-2018,0,Saucelle
27-07-2018,0,Saucelle
28-07-2018,0,Saucelle
29-07-2018,0,Saucelle
30-07-2018,0,Saucelle
31-07-2018,0,Saucelle
01-08-2018,0,Saucelle
02-08-2018,0,Saucelle
03-08-2018,0,Saucelle
04-08-2018,0,Saucelle
05-08-2018,0,Saucelle
06-08-2018,0,Saucelle
07-08-2018,0,Saucelle
08-08-2018,0,Saucelle
09-08-2018,0,Saucelle
10-08-2018,0,Saucelle
11-08-2018,0,Saucelle
12-08-2018,0,Saucelle
13-08-2018,0,Saucelle
14-08-2018,0,Saucelle
15-08-2018,0,Saucelle
16-08-2018,0,Saucelle
17-08-2018,0,Saucelle
18-08-2018,0,Saucelle
19-08-2018,0,Saucelle
20-08-2018,0,Saucelle
21-08-2018,0,Saucelle
22-08-2018,0,Saucelle
23-08-2018,0,Saucelle
24-08-2018,0,Saucelle
25-08-2018,0,Saucelle
26-08-2018,0,Saucelle
27-08-2018,0,Saucelle
28-08-2018,0,Saucelle
29-08-2018,0,Saucelle
30-08-2018,0,Saucelle
31-08-2018,0,Saucelle
01-09-2018,0 ,Saucelle
02-09-2018,0,Saucelle
03-09-2018,3.6,Saucelle
04-09-2018,0,Saucelle
05-09-2018,0,Saucelle
06-09-2018,0,Saucelle
07-09-2018,0,Saucelle
08-09-2018,0,Saucelle
09-09-2018,0,Saucelle
10-09-2018,0,Saucelle
11-09-2018,0,Saucelle
12-09-2018,0,Saucelle
13-09-2018,0,Saucelle
14-09-2018,0,Saucelle
15-09-2018,0,Saucelle
16-09-2018,0.4,Saucelle
17-09-2018,0,Saucelle
18-09-2018,0,Saucelle
19-09-2018,0,Saucelle
20-09-2018,0,Saucelle
21-09-2018,0,Saucelle
22-09-2018,0,Saucelle
23-09-2018,0,Saucelle
24-09-2018,0,Saucelle
25-09-2018,0,Saucelle
26-09-2018,3,Saucelle
27-09-2018,0,Saucelle
28-09-2018,0,Saucelle
29-09-2018,0,Saucelle
30-09-2018,0,Saucelle
01-10-2018,0,Saucelle
02-10-2018,0,Saucelle
03-10-2018,0,Saucelle
04-10-2018,0,Saucelle
05-10-2018,0,Saucelle
06-10-2018,0,Saucelle
07-10-2018,0,Saucelle
08-10-2018,0,Saucelle
09-10-2018,0,Saucelle
10-10-2018,0,Saucelle
11-10-2018,0.8,Saucelle
12-10-2018,0.2,Saucelle
13-10-2018,0,Saucelle
14-10-2018,4.6,Saucelle
15-10-2018,6,Saucelle
16-10-2018,0,Saucelle
17-10-2018,0,Saucelle
18-10-2018,1,Saucelle
19-10-2018,0.2,Saucelle
20-10-2018,0,Saucelle
21-10-2018,1.8,Saucelle
22-10-2018,0,Saucelle
23-10-2018,0,Saucelle
24-10-2018,0,Saucelle
25-10-2018,0,Saucelle
26-10-2018,0,Saucelle
27-10-2018,2.2,Saucelle
28-10-2018,0,Saucelle
29-10-2018,0.2,Saucelle
30-10-2018,9.4,Saucelle
31-10-2018,0.2,Saucelle
01-11-2018,0,Saucelle
02-11-2018,0.2,Saucelle
03-11-2018,0,Saucelle
04-11-2018,12.4,Saucelle
05-11-2018,10.8,Saucelle
06-11-2018,1,Saucelle
07-11-2018,7,Saucelle
08-11-2018,8,Saucelle
09-11-2018,0,Saucelle
10-11-2018,17.6,Saucelle
11-11-2018,30.4,Saucelle
12-11-2018,0.2,Saucelle
13-11-2018,0,Saucelle
14-11-2018,0,Saucelle
15-11-2018,0,Saucelle
16-11-2018,0,Saucelle
17-11-2018,0,Saucelle
18-11-2018,7.8,Saucelle
19-11-2018,1,Saucelle
20-11-2018,8.6,Saucelle
21-11-2018,2,Saucelle
22-11-2018,2.8,Saucelle
23-11-2018,0.2,Saucelle
24-11-2018,1.4,Saucelle
25-11-2018,15,Saucelle
26-11-2018,0.2,Saucelle
27-11-2018,0,Saucelle
28-11-2018,0,Saucelle
29-11-2018,21.2,Saucelle
30-11-2018,0,Saucelle
01-12-2018,0,Saucelle
02-12-2018,0,Saucelle
03-12-2018,0,Saucelle
04-12-2018,0.2,Saucelle
05-12-2018,0,Saucelle
06-12-2018,0,Saucelle
07-12-2018,0,Saucelle
08-12-2018,0,Saucelle
09-12-2018,0,Saucelle
10-12-2018,0,Saucelle
11-12-2018,0,Saucelle
12-12-2018,1.6,Saucelle
13-12-2018,7.6,Saucelle
14-12-2018,0,Saucelle
15-12-2018,0.4,Saucelle
16-12-2018,15.8,Saucelle
17-12-2018,0,Saucelle
18-12-2018,3.6,Saucelle
